frame,t_sec,face_idx,x1,y1,x2,y2,label,score,yaw_raw_deg,pitch_raw_deg,yaw_smooth_deg,pitch_smooth_deg,focused,alert,distracted_for_sec
365,14.595,2,1336,643,1380,682,43f196cb,0.8911,20.60,-6.41,21.00,-6.40,0,1,42.700
365,14.595,3,693,543,733,573,Hiep,0.9586,51.62,-13.47,52.00,-12.60,0,1,31.928
366,14.635,0,1021,574,1066,609,AVA,0.9665,-14.40,-14.08,-6.40,-11.30,1,0,0.000
366,14.635,1,25,592,84,644,UNKNOWN,0.3235,-8.04,-21.24,-4.70,-20.90,0,1,1.611
366,14.635,2,1336,643,1380,682,43f196cb,0.8628,14.62,-6.92,18.80,-6.60,1,1,0.000
366,14.635,3,693,543,733,573,Hiep,0.9580,51.63,-13.44,51.90,-12.90,0,1,32.055
367,14.675,0,1020,573,1067,610,AVA,0.9755,0.88,-11.32,-3.90,-11.30,1,0,0.000
367,14.675,1,24,592,84,644,UNKNOWN,0.2328,-1.20,-20.10,-3.50,-20.60,0,1,1.735
367,14.675,2,1336,643,1380,682,43f196cb,0.8697,12.04,-6.67,16.40,-6.60,1,1,0.000
367,14.675,3,693,543,733,573,Hiep,0.9582,52.12,-13.05,52.00,-13.00,0,1,32.179
368,14.715,0,24,592,84,644,UNKNOWN,0.3383,1.07,-19.21,-1.90,-20.10,0,1,1.858
368,14.715,1,1018,573,1065,611,AVA,0.9662,17.74,-17.39,3.70,-13.40,1,0,0.000
368,14.715,2,1336,643,1380,682,43f196cb,0.8674,12.18,-6.62,14.90,-6.60,1,1,0.000
368,14.715,3,693,543,733,573,Hiep,0.9567,52.12,-13.05,52.00,-13.00,0,1,32.302
369,14.755,0,24,592,84,644,UNKNOWN,0.3004,4.80,-18.10,0.50,-19.40,0,1,1.982
369,14.755,1,1016,573,1064,612,AVA,0.9830,38.33,-23.59,15.80,-17.00,1,0,0.000
369,14.755,2,1336,643,1380,682,43f196cb,0.8688,12.97,-6.45,14.30,-6.60,1,1,0.000
369,14.755,3,693,543,733,573,Hiep,0.9551,51.98,-13.14,52.00,-13.00,0,1,32.426
370,14.795,0,24,592,84,645,UNKNOWN,0.3476,5.62,-18.92,2.30,-19.20,0,1,2.131
370,14.795,1,1016,572,1063,611,AVA,0.9771,25.65,-17.26,19.30,-17.10,1,0,0.000
370,14.795,2,1336,643,1380,682,43f196cb,0.8723,15.27,-6.66,14.60,-6.60,1,1,0.000
370,14.795,3,693,543,733,573,Hiep,0.9493,51.45,-12.99,51.80,-13.00,0,1,32.575
370,14.795,4,1600,695,1645,729,UNKNOWN,0.3387,5.34,-5.72,13.70,-2.40,1,0,0.000
371,14.835,0,24,592,84,644,UNKNOWN,0.3645,3.58,-18.82,2.70,-19.10,0,1,2.279
371,14.835,1,1014,572,1062,611,AVA,0.9843,26.91,-15.29,21.90,-16.50,0,0,0.000
371,14.835,2,1336,643,1380,682,43f196cb,0.8825,12.45,-7.76,13.90,-7.00,1,0,0.000
371,14.835,3,1600,695,1646,729,UNKNOWN,0.2136,-1.86,-1.35,8.30,-2.00,1,0,0.000
371,14.835,4,693,543,733,573,Hiep,0.9448,53.22,-13.61,52.30,-13.20,0,1,32.723
372,14.875,0,24,592,84,644,UNKNOWN,0.3630,4.79,-17.17,3.40,-18.40,0,1,2.425
372,14.875,1,1336,643,1380,682,43f196cb,0.8900,12.68,-8.04,13.40,-7.40,1,0,0.000
372,14.875,2,1600,695,1646,729,UNKNOWN,0.1789,12.13,-2.99,9.60,-2.40,1,0,0.000
372,14.875,3,1013,574,1062,613,AVA,0.9880,23.93,-16.12,22.60,-16.30,0,0,0.146
372,14.875,4,693,543,733,573,Hiep,0.9403,54.69,-13.95,53.10,-13.50,0,1,32.869
373,14.915,0,24,592,84,644,UNKNOWN,0.3647,5.49,-16.95,4.20,-17.90,1,1,0.000
373,14.915,1,1336,643,1380,682,43f196cb,0.8683,17.50,-6.86,14.90,-7.20,1,0,0.000
373,14.915,2,1600,695,1647,729,UNKNOWN,0.1966,21.31,-12.05,13.70,-5.80,1,0,0.000
373,14.915,3,693,543,733,573,Hiep,0.9387,54.48,-13.79,53.60,-13.60,0,1,33.005
374,14.955,0,24,592,85,644,UNKNOWN,0.3325,8.64,-16.54,5.70,-17.40,1,1,0.000
374,14.955,1,1336,643,1380,682,43f196cb,0.8667,17.28,-6.95,15.70,-7.10,1,0,0.000
374,14.955,2,693,543,733,573,Hiep,0.9384,55.51,-13.77,54.30,-13.70,0,1,33.128
375,14.995,0,25,592,85,644,UNKNOWN,0.3399,-0.18,-18.14,3.70,-17.70,1,1,0.000
375,14.995,1,1336,643,1380,682,43f196cb,0.8642,16.05,-6.78,15.80,-7.00,1,0,0.000
376,15.035,0,25,592,85,644,UNKNOWN,0.3236,-1.22,-17.91,2.00,-17.80,1,1,0.000
376,15.035,1,1336,643,1380,682,43f196cb,0.8640,18.58,-6.79,16.80,-6.90,1,0,0.000
377,15.075,0,25,592,85,644,UNKNOWN,0.3291,-2.04,-17.71,0.60,-17.70,1,1,0.000
377,15.075,1,1336,643,1380,682,43f196cb,0.8737,16.42,-7.08,16.70,-7.00,1,0,0.000
377,15.075,2,1004,570,1060,615,AVA,0.9734,34.03,-9.81,26.60,-14.10,0,0,0.703
378,15.115,0,25,592,85,644,UNKNOWN,0.3377,-1.84,-17.90,-0.30,-17.80,1,1,0.000
378,15.115,1,1003,570,1060,616,AVA,0.9745,30.15,-3.44,27.90,-10.30,0,0,0.800
378,15.115,2,1336,643,1380,682,43f196cb,0.8748,16.33,-7.30,16.50,-7.10,1,0,0.000
379,15.155,0,25,592,85,644,UNKNOWN,0.3439,-0.94,-17.86,-0.50,-17.80,1,0,0.000
379,15.155,1,1336,643,1380,682,43f196cb,0.8746,16.56,-7.13,16.60,-7.10,1,0,0.000
379,15.155,2,1010,574,1059,614,AVA,0.9805,27.16,-2.27,27.60,-7.50,0,1,0.898
380,15.195,0,25,592,85,644,UNKNOWN,0.3656,0.81,-18.42,-0.00,-18.00,0,0,0.000
380,15.195,1,1336,643,1380,682,43f196cb,0.8745,16.47,-7.35,16.50,-7.20,1,0,0.000
380,15.195,2,1011,575,1060,615,AVA,0.9916,5.78,-9.19,20.00,-8.10,1,1,0.000
381,15.235,0,25,592,85,644,UNKNOWN,0.3704,4.54,-16.77,1.60,-17.60,1,0,0.000
381,15.235,1,1336,643,1380,682,43f196cb,0.8704,18.11,-7.75,17.10,-7.40,1,0,0.000
381,15.235,2,1012,578,1058,615,AVA,0.9703,6.76,-7.62,15.30,-7.90,1,1,0.000
382,15.275,0,25,592,85,644,UNKNOWN,0.3497,4.87,-16.47,2.70,-17.20,1,0,0.000
382,15.275,1,1336,643,1380,682,43f196cb,0.8740,21.25,-7.79,18.50,-7.50,1,0,0.000
382,15.275,2,1012,578,1058,615,AVA,0.9827,-12.36,-11.79,5.60,-9.30,1,1,0.000
383,15.315,0,24,592,85,644,UNKNOWN,0.3723,13.65,-16.99,6.50,-17.10,1,0,0.000
383,15.315,1,1336,643,1380,682,43f196cb,0.8777,24.08,-7.14,20.50,-7.40,0,0,0.000
384,15.355,0,25,592,85,644,UNKNOWN,0.3622,4.65,-17.24,5.90,-17.20,1,0,0.000
384,15.355,1,1336,643,1380,682,43f196cb,0.8824,23.94,-7.03,21.70,-7.30,0,0,0.114
384,15.355,2,1012,578,1058,615,AVA,0.9881,4.66,-14.59,5.30,-11.10,1,1,0.000
385,15.395,0,25,592,85,644,UNKNOWN,0.3590,2.57,-17.13,4.70,-17.20,1,0,0.000
385,15.395,1,1336,643,1380,682,43f196cb,0.8813,23.71,-8.51,22.40,-7.70,0,0,0.227
386,15.435,0,25,592,85,644,UNKNOWN,0.3375,2.51,-17.22,3.90,-17.20,1,0,0.000
386,15.435,1,1336,643,1380,682,43f196cb,0.8771,25.43,-7.75,23.50,-7.70,0,0,0.340
386,15.435,2,1012,578,1059,615,AVA,0.9811,11.88,-7.99,7.60,-10.00,1,0,0.000
387,15.475,0,25,592,86,645,UNKNOWN,0.3227,2.68,-17.92,3.50,-17.40,1,0,0.000
387,15.475,1,1336,643,1380,682,43f196cb,0.8992,20.38,-7.09,22.40,-7.50,0,0,0.439
387,15.475,2,1012,577,1060,615,AVA,0.9824,23.61,-10.71,13.20,-10.30,1,0,0.000
388,15.515,0,25,592,86,645,UNKNOWN,0.3378,2.22,-17.33,3.10,-17.40,1,0,0.000
388,15.515,1,1012,576,1061,615,AVA,0.9848,35.77,-8.93,21.10,-9.80,0,0,0.000
388,15.515,2,1336,643,1380,682,43f196cb,0.8971,19.86,-7.07,21.50,-7.30,0,0,0.568
388,15.515,3,1600,694,1647,729,UNKNOWN,0.1550,35.10,-17.27,21.20,-9.80,0,0,0.000
389,15.555,0,25,592,86,644,UNKNOWN,0.3753,9.87,-17.50,5.40,-17.40,1,0,0.000
389,15.555,1,1013,576,1061,615,AVA,0.9707,25.05,-12.66,22.50,-10.80,0,0,0.114
389,15.555,2,1336,644,1380,682,43f196cb,0.8851,24.05,-6.29,22.40,-7.00,0,0,0.682
390,15.595,0,25,592,86,644,UNKNOWN,0.3785,9.23,-17.75,6.80,-17.50,1,0,0.000
390,15.595,1,1012,575,1062,616,AVA,0.9775,3.66,-13.65,15.90,-11.80,1,0,0.000
390,15.595,2,1337,644,1380,682,43f196cb,0.8831,18.27,-6.56,20.90,-6.80,0,1,0.813
390,15.595,3,1600,694,1647,729,UNKNOWN,0.1461,37.25,-17.12,26.80,-12.40,0,0,0.245
391,15.635,0,25,592,86,645,UNKNOWN,0.3652,1.02,-18.75,4.80,-18.00,1,0,0.000
391,15.635,1,1012,575,1062,615,AVA,0.9726,16.76,-13.15,16.20,-12.30,1,0,0.000
391,15.635,2,1337,644,1380,682,43f196cb,0.8681,19.91,-6.57,20.60,-6.70,0,1,0.939
391,15.635,3,1600,694,1647,730,UNKNOWN,0.1422,43.60,-16.21,32.70,-13.70,0,0,0.372
392,15.675,0,25,592,86,645,UNKNOWN,0.3378,-0.97,-18.49,2.80,-18.20,0,0,0.000
392,15.675,1,1012,575,1061,615,AVA,0.9789,28.74,-12.25,20.60,-12.30,0,0,0.000
392,15.675,2,1337,644,1380,682,43f196cb,0.8729,19.59,-8.37,20.20,-7.30,0,1,1.052
393,15.715,0,1012,574,1062,615,AVA,0.9822,22.75,-10.89,21.30,-11.80,0,0,0.130
393,15.715,1,25,592,85,644,UNKNOWN,0.3130,3.29,-16.27,2.90,-17.50,1,0,0.000
393,15.715,2,1337,644,1380,682,43f196cb,0.8756,21.25,-8.67,20.60,-7.80,0,1,1.181
393,15.715,3,1600,694,1647,730,UNKNOWN,0.1684,45.84,-16.39,37.30,-14.60,0,0,0.614
394,15.755,0,1013,574,1061,614,AVA,0.9860,8.74,-11.03,16.90,-11.50,1,0,0.000
394,15.755,1,25,592,85,644,UNKNOWN,0.3220,4.24,-16.27,3.40,-17.10,1,0,0.000
394,15.755,2,1337,644,1380,682,43f196cb,0.8755,21.80,-8.53,21.00,-8.00,0,1,1.311
394,15.755,3,1600,694,1647,729,UNKNOWN,0.1692,48.68,-14.02,41.30,-14.40,0,0,0.743
395,15.795,0,1012,574,1062,614,AVA,0.9828,22.79,-9.09,19.00,-10.70,1,0,0.000
395,15.795,1,25,592,85,645,UNKNOWN,0.3218,3.10,-19.40,3.30,-17.90,1,0,0.000
395,15.795,2,1337,644,1380,682,43f196cb,0.8698,25.15,-10.08,22.50,-8.80,0,1,1.439
395,15.795,3,1600,694,1647,730,UNKNOWN,0.1937,50.68,-18.57,44.60,-15.90,0,1,0.871
396,15.835,0,1013,573,1062,614,AVA,0.9875,11.71,-15.74,16.40,-12.40,1,0,0.000
396,15.835,1,25,592,85,644,UNKNOWN,0.3223,3.89,-14.38,3.50,-16.70,1,0,0.000
396,15.835,2,1337,644,1380,682,43f196cb,0.8588,27.69,-9.26,24.30,-8.90,0,1,1.563
396,15.835,3,1600,694,1647,730,UNKNOWN,0.1796,38.53,-18.86,42.50,-16.90,0,1,0.996
397,15.875,0,1013,574,1062,613,AVA,0.9892,-6.64,-13.50,8.40,-12.80,1,0,0.000
397,15.875,1,25,592,85,644,UNKNOWN,0.3575,3.76,-14.99,3.60,-16.10,1,0,0.000
397,15.875,2,1337,644,1380,682,43f196cb,0.8565,20.92,-9.94,23.10,-9.30,0,1,1.695
397,15.875,3,1600,694,1648,730,UNKNOWN,0.1822,41.19,-14.93,42.00,-16.20,0,1,1.127
398,15.915,0,1012,573,1062,614,AVA,0.9872,11.95,-8.32,9.60,-11.20,1,0,0.000
398,15.915,1,25,592,85,644,UNKNOWN,0.3517,2.53,-14.65,3.20,-15.60,1,0,0.000
398,15.915,2,1337,644,1380,682,43f196cb,0.8502,21.89,-9.82,22.70,-9.50,0,1,1.823
398,15.915,3,1600,694,1648,730,UNKNOWN,0.1760,39.27,-13.35,41.10,-15.20,0,1,1.255
399,15.955,0,25,592,85,644,UNKNOWN,0.3274,2.74,-14.65,3.10,-15.30,1,0,0.000
399,15.955,1,1014,574,1062,613,AVA,0.9851,2.46,-14.75,7.10,-12.50,1,0,0.000
399,15.955,2,1337,644,1380,682,43f196cb,0.8629,22.28,-10.45,22.50,-9.80,0,1,1.947
399,15.955,3,1600,694,1648,729,UNKNOWN,0.1653,34.91,-14.48,38.90,-15.00,0,1,1.379
400,15.995,0,25,591,86,645,UNKNOWN,0.2610,-14.11,-16.41,-3.00,-15.70,1,0,0.000
400,15.995,1,1012,573,1063,615,AVA,0.9667,3.50,-10.86,5.80,-11.90,1,0,0.000
400,15.995,2,1337,644,1380,682,43f196cb,0.8495,37.72,-10.16,27.90,-9.90,0,1,2.058
401,16.035,0,25,591,86,645,UNKNOWN,0.2711,-14.37,-16.44,-6.90,-15.90,1,0,0.000
401,16.035,1,1012,573,1063,614,AVA,0.9372,36.44,-8.21,16.60,-10.60,1,0,0.000
401,16.035,2,1337,644,1380,682,43f196cb,0.8491,37.72,-10.16,31.30,-10.00,0,1,2.159
402,16.075,0,25,591,86,645,UNKNOWN,0.2655,-14.37,-16.44,-9.50,-16.10,1,0,0.000
402,16.075,1,1337,644,1380,682,43f196cb,0.8485,38.68,-10.04,33.90,-10.00,0,1,2.262
402,16.075,2,1013,573,1063,614,AVA,0.9560,35.29,-7.00,23.10,-9.30,0,0,0.000
403,16.115,0,25,591,86,645,UNKNOWN,0.2717,-14.34,-16.57,-11.20,-16.30,1,0,0.000
403,16.115,1,1337,644,1380,682,43f196cb,0.8461,38.68,-10.04,35.60,-10.00,0,1,2.361
404,16.155,0,25,591,86,645,UNKNOWN,0.2667,-14.29,-16.36,-12.30,-16.30,1,0,0.000
404,16.155,1,1337,644,1380,682,43f196cb,0.8455,39.03,-9.98,36.80,-10.00,0,1,2.430
405,16.195,0,25,591,86,645,UNKNOWN,0.2599,-13.51,-16.42,-12.70,-16.30,1,0,0.000
405,16.195,1,1337,644,1380,682,43f196cb,0.8514,34.16,-10.51,35.90,-10.20,0,1,2.505
406,16.235,0,25,591,86,645,UNKNOWN,0.2868,-13.30,-16.05,-12.90,-16.20,1,0,0.000
406,16.235,1,1337,644,1380,682,43f196cb,0.8516,35.46,-10.09,35.70,-10.20,0,1,2.577
407,16.275,0,25,592,86,645,UNKNOWN,0.2741,-3.74,-14.94,-9.70,-15.80,1,0,0.000
407,16.275,1,1337,644,1380,682,43f196cb,0.8607,39.75,-9.88,37.10,-10.10,0,1,2.651
408,16.315,0,25,592,86,645,UNKNOWN,0.2767,-4.18,-14.67,-7.80,-15.40,1,0,0.000
408,16.315,1,1337,644,1380,682,43f196cb,0.8555,40.73,-9.83,38.40,-10.00,0,1,2.723
409,16.355,0,25,591,86,645,UNKNOWN,0.2476,-15.13,-16.64,-10.30,-15.80,1,0,0.000
409,16.355,1,1337,644,1380,682,43f196cb,0.8502,40.45,-9.82,39.10,-9.90,0,1,2.800
410,16.395,0,25,591,86,645,UNKNOWN,0.2814,-16.17,-17.20,-12.40,-16.30,1,0,0.000
410,16.395,1,1337,644,1380,682,43f196cb,0.8501,42.08,-10.19,40.20,-10.00,0,1,2.874
411,16.435,0,25,591,86,645,UNKNOWN,0.2883,-15.41,-17.44,-13.40,-16.70,1,0,0.000
411,16.435,1,1337,644,1380,682,43f196cb,0.8595,43.48,-10.14,41.30,-10.10,0,1,2.949
412,16.475,0,25,591,87,645,UNKNOWN,0.3167,-11.56,-14.29,-12.80,-15.90,1,0,0.000
412,16.475,1,1337,644,1380,682,43f196cb,0.8616,40.95,-10.15,41.20,-10.10,0,1,3.024
413,16.515,0,26,591,87,645,UNKNOWN,0.2943,-11.57,-18.04,-12.40,-16.60,1,0,0.000
413,16.515,1,1337,644,1380,682,43f196cb,0.8477,40.72,-9.76,41.00,-10.00,0,1,3.099
414,16.555,0,25,591,86,645,UNKNOWN,0.2726,-13.26,-16.47,-12.70,-16.60,1,0,0.000
414,16.555,1,1337,644,1380,681,43f196cb,0.8524,35.93,-8.94,39.20,-9.60,0,1,3.176
415,16.595,0,25,591,86,645,UNKNOWN,0.2717,-13.79,-17.53,-13.10,-16.90,1,0,0.000
415,16.595,1,1337,644,1380,681,43f196cb,0.8372,32.09,-8.68,36.70,-9.30,0,1,3.252
416,16.635,0,25,591,86,645,UNKNOWN,0.2710,-13.29,-18.46,-13.10,-17.40,1,0,0.000
416,16.635,1,1337,644,1380,682,43f196cb,0.8411,37.85,-8.49,37.10,-9.00,0,1,3.322
417,16.675,0,26,591,87,645,UNKNOWN,0.3366,-12.48,-17.38,-12.90,-17.40,1,0,0.000
417,16.675,1,1337,644,1380,682,43f196cb,0.8387,40.03,-8.24,38.10,-8.70,0,1,3.393
418,16.715,0,25,592,86,645,UNKNOWN,0.3165,-5.75,-13.18,-10.40,-15.90,1,0,0.000
418,16.715,1,1337,644,1380,682,43f196cb,0.8261,40.78,-8.00,39.10,-8.50,0,1,3.469
419,16.755,0,25,592,85,645,UNKNOWN,0.3572,-7.73,-18.10,-9.50,-16.70,1,0,0.000
419,16.755,1,1337,644,1380,681,43f196cb,0.8227,35.22,-7.82,37.70,-8.20,0,1,3.547
420,16.795,0,25,592,85,645,UNKNOWN,0.3480,-7.55,-15.49,-8.80,-16.30,1,0,0.000
420,16.795,1,1336,644,1380,681,43f196cb,0.8232,36.38,-9.31,37.30,-8.60,0,1,3.620
421,16.835,0,25,592,85,645,UNKNOWN,0.3557,-8.04,-17.32,-8.50,-16.60,1,0,0.000
421,16.835,1,1337,644,1380,681,43f196cb,0.8229,37.43,-8.45,37.30,-8.60,0,1,3.700
422,16.875,0,25,592,85,645,UNKNOWN,0.3194,-6.17,-18.28,-7.70,-17.20,1,0,0.000
422,16.875,1,1337,644,1380,681,43f196cb,0.8176,38.00,-8.41,37.60,-8.50,0,1,3.772
423,16.915,0,25,592,86,645,UNKNOWN,0.3535,-5.84,-15.69,-7.10,-16.70,1,0,0.000
423,16.915,1,1337,644,1380,682,43f196cb,0.8318,37.40,-9.37,37.50,-8.80,0,1,3.841
424,16.955,0,25,592,86,645,UNKNOWN,0.3479,-8.21,-15.68,-7.50,-16.30,1,0,0.000
424,16.955,1,1337,644,1380,682,43f196cb,0.8247,42.52,-8.64,39.30,-8.80,0,1,3.915
425,16.995,0,25,592,86,645,UNKNOWN,0.3530,-8.90,-16.94,-8.00,-16.50,1,0,0.000
425,16.995,1,1337,644,1380,682,43f196cb,0.8345,41.66,-8.52,40.10,-8.70,0,1,3.990
426,17.035,0,25,592,86,645,UNKNOWN,0.3509,-8.67,-16.19,-8.20,-16.40,1,0,0.000
426,17.035,1,1337,644,1380,682,43f196cb,0.8090,41.71,-9.11,40.70,-8.80,0,1,4.065
427,17.075,0,25,591,86,645,UNKNOWN,0.3324,-11.95,-22.84,-9.50,-18.70,0,0,0.000
427,17.075,1,1337,644,1380,682,43f196cb,0.8128,40.08,-9.20,40.50,-9.00,0,1,4.140
428,17.115,0,25,592,86,645,UNKNOWN,0.3312,-5.65,-14.76,-8.20,-17.30,1,0,0.000
428,17.115,1,1337,644,1380,682,43f196cb,0.8290,42.59,-9.79,41.20,-9.20,0,1,4.215
429,17.155,0,25,592,86,645,UNKNOWN,0.3344,-5.41,-16.19,-7.20,-16.90,1,0,0.000
429,17.155,1,1337,644,1380,681,43f196cb,0.8393,37.37,-10.16,39.90,-9.60,0,1,4.285
430,17.194,0,25,592,86,645,UNKNOWN,0.3209,-5.62,-15.83,-6.60,-16.50,1,0,0.000
430,17.194,1,1337,644,1380,681,43f196cb,0.8406,39.10,-10.52,39.60,-9.90,0,1,4.356
431,17.234,0,26,591,87,645,UNKNOWN,0.4036,-2.17,-17.69,-5.10,-16.90,1,0,0.000
431,17.234,1,1337,644,1380,681,43f196cb,0.8399,38.51,-9.96,39.20,-9.90,0,1,4.429
432,17.274,0,26,591,87,645,UNKNOWN,0.4060,-2.04,-17.27,-4.00,-17.10,1,0,0.000
432,17.274,1,1337,644,1380,681,43f196cb,0.8378,39.15,-10.14,39.20,-10.00,0,1,4.505
433,17.314,0,26,591,87,645,UNKNOWN,0.3927,-0.94,-15.42,-2.90,-16.50,1,0,0.000
433,17.314,1,1337,644,1380,681,43f196cb,0.8484,38.05,-10.47,38.80,-10.20,0,1,4.586
434,17.354,0,25,591,87,645,UNKNOWN,0.3943,-12.02,-15.07,-6.10,-16.00,1,0,0.000
434,17.354,1,1337,644,1380,681,43f196cb,0.8458,39.26,-10.37,39.00,-10.20,0,1,4.662
435,17.394,0,25,591,86,645,UNKNOWN,0.3561,-12.00,-20.16,-8.20,-17.40,1,0,0.000
435,17.394,1,1337,644,1380,681,43f196cb,0.8548,38.12,-10.82,38.70,-10.40,0,1,4.745
436,17.434,0,25,592,86,645,UNKNOWN,0.3625,-5.83,-13.64,-7.40,-16.10,1,0,0.000
436,17.434,1,1337,644,1380,681,43f196cb,0.8364,32.20,-10.36,36.40,-10.40,0,1,4.818
437,17.474,0,25,592,86,645,UNKNOWN,0.3489,-6.31,-13.71,-7.00,-15.30,1,0,0.000
437,17.474,1,1337,644,1380,682,43f196cb,0.8365,37.34,-12.24,36.70,-11.00,0,1,4.890
438,17.514,0,25,592,86,645,UNKNOWN,0.3529,-3.17,-13.63,-5.70,-14.70,1,0,0.000
438,17.514,1,1337,644,1380,681,43f196cb,0.8499,29.75,-12.05,34.30,-11.40,0,1,5.005
438,17.514,2,1014,576,1062,616,AVA,0.9705,5.00,-8.50,16.80,-9.10,1,0,0.000
439,17.554,0,25,592,86,645,UNKNOWN,0.3672,-3.38,-14.39,-4.90,-14.60,1,0,0.000
439,17.554,1,1337,645,1380,681,43f196cb,0.7804,36.43,-12.51,35.00,-11.80,0,1,5.099
440,17.594,0,25,591,86,645,UNKNOWN,0.3595,-11.45,-19.98,-7.20,-16.50,1,0,0.000
440,17.594,1,1014,575,1063,616,AVA,0.9744,9.65,-14.66,14.30,-11.00,1,0,0.000
440,17.594,2,1337,644,1380,682,43f196cb,0.7851,45.18,-16.06,38.60,-13.30,0,1,5.212
441,17.634,0,25,591,86,645,UNKNOWN,0.3613,-11.75,-19.80,-8.80,-17.60,1,0,0.000
442,17.674,0,25,591,86,645,UNKNOWN,0.3419,-14.64,-19.44,-10.80,-18.30,0,0,0.000
442,17.674,1,1014,576,1063,617,AVA,0.9606,11.59,-9.55,13.30,-10.50,1,0,0.000
443,17.714,0,25,591,86,645,UNKNOWN,0.3563,-14.77,-20.07,-12.20,-18.90,0,0,0.090
443,17.714,1,1014,575,1063,616,AVA,0.9679,11.12,-12.07,12.60,-11.00,1,0,0.000
444,17.754,0,25,591,87,645,UNKNOWN,0.3675,-8.46,-15.11,-10.90,-17.60,1,0,0.000
445,17.794,0,25,591,86,645,UNKNOWN,0.3528,-13.88,-18.51,-11.90,-17.90,1,0,0.000
445,17.794,1,1015,576,1063,616,AVA,0.9661,11.45,-10.58,12.20,-10.90,1,0,0.000
446,17.834,0,25,591,86,645,UNKNOWN,0.3554,-9.32,-19.05,-11.00,-18.30,0,0,0.000
447,17.874,0,25,591,86,645,UNKNOWN,0.3664,-12.03,-18.01,-11.40,-18.20,0,0,0.119
447,17.874,1,1015,575,1063,616,AVA,0.9688,11.43,-12.48,11.90,-11.40,1,0,0.000
448,17.914,0,25,591,86,645,UNKNOWN,0.3414,-11.52,-16.64,-11.40,-17.70,1,0,0.000
448,17.914,1,1014,575,1063,616,AVA,0.9635,19.01,-14.63,14.40,-12.60,1,0,0.000
449,17.954,0,25,591,87,645,UNKNOWN,0.3480,-11.13,-16.33,-11.30,-17.20,1,0,0.000
450,17.994,0,25,591,86,645,UNKNOWN,0.2663,-13.88,-17.93,-12.20,-17.50,1,0,0.000
450,17.994,1,1015,575,1064,615,AVA,0.9778,5.79,-6.74,11.40,-10.50,1,0,0.000
451,18.034,0,25,592,86,645,UNKNOWN,0.2671,-3.92,-13.79,-9.30,-16.20,1,0,0.000
451,18.034,1,1014,574,1064,616,AVA,0.9735,28.63,-9.29,17.40,-10.10,1,0,0.000
452,18.074,0,25,592,86,645,UNKNOWN,0.2648,-3.94,-13.75,-7.40,-15.30,1,0,0.000
452,18.074,1,1015,575,1064,615,AVA,0.9733,3.10,-6.03,12.40,-8.70,1,0,0.000
453,18.114,0,25,592,86,645,UNKNOWN,0.2864,-3.94,-13.79,-6.20,-14.80,1,0,0.000
453,18.114,1,1015,574,1064,615,AVA,0.9727,-0.19,-7.83,8.00,-8.40,1,0,0.000
454,18.154,0,25,592,86,645,UNKNOWN,0.2594,-4.00,-13.88,-5.40,-14.50,1,0,0.000
454,18.154,1,1015,575,1064,615,AVA,0.9754,4.49,-7.08,6.80,-7.90,1,0,0.000
455,18.194,0,25,592,86,645,UNKNOWN,0.2791,-4.32,-13.95,-5.00,-14.30,1,0,0.000
455,18.194,1,1015,575,1064,615,AVA,0.9776,10.19,-8.29,8.00,-8.10,1,0,0.000
456,18.234,0,25,591,86,645,UNKNOWN,0.2850,-14.92,-18.86,-8.50,-15.90,1,0,0.000
456,18.234,1,1015,574,1064,615,AVA,0.9751,-0.03,-9.49,5.20,-8.60,1,0,0.000
457,18.274,0,25,591,86,645,UNKNOWN,0.2558,-14.92,-18.48,-10.70,-16.80,1,0,0.000
457,18.274,1,1015,575,1064,615,AVA,0.9776,19.35,-9.91,10.10,-9.00,1,0,0.000
458,18.314,0,25,591,86,645,UNKNOWN,0.2736,-13.91,-17.56,-11.90,-17.10,1,0,0.000
458,18.314,1,1015,574,1064,615,AVA,0.9788,2.09,-10.66,7.30,-9.60,1,0,0.000
459,18.354,0,25,591,86,645,UNKNOWN,0.2809,-13.65,-17.88,-12.50,-17.30,1,0,0.000
459,18.354,1,1015,574,1065,615,AVA,0.9726,14.03,-5.23,9.70,-8.10,1,0,0.000
460,18.394,0,25,591,86,645,UNKNOWN,0.2811,-13.76,-17.67,-12.90,-17.50,1,0,0.000
460,18.394,1,1015,574,1064,615,AVA,0.9742,2.85,-10.80,7.30,-9.00,1,0,0.000
461,18.434,0,24,591,86,645,UNKNOWN,0.2835,-4.76,-11.76,-10.10,-15.50,1,0,0.000
461,18.434,1,1015,574,1065,616,AVA,0.9692,28.88,-9.44,14.80,-9.20,1,0,0.000
462,18.474,0,24,591,85,645,UNKNOWN,0.2905,-2.81,-14.17,-7.50,-15.00,1,0,0.000
462,18.474,1,1015,574,1065,615,AVA,0.9699,25.84,-9.46,18.70,-9.30,1,0,0.000
463,18.514,0,24,592,85,645,UNKNOWN,0.2755,1.70,-11.25,-4.30,-13.70,1,0,0.000
463,18.514,1,1015,574,1064,615,AVA,0.9648,-2.11,-7.92,11.40,-8.80,1,0,0.000
464,18.554,0,24,592,85,645,UNKNOWN,0.2774,0.94,-11.47,-2.50,-12.90,1,0,0.000
464,18.554,1,1015,574,1065,615,AVA,0.9671,15.22,-5.45,12.70,-7.60,1,0,0.000
